Year,Month,Country,City,SH4 Code,SH4 Description,SH2 Code,SH2 Description,Economic Block,US$ FOB,Net Weight
2014,1,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),30606,21458
2014,1,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),226279,155697
2014,1,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),243053,183724
2014,1,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),338113,232985
2014,1,Afghanistan,Rio Grande - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),196860,132996
2015,1,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),28170,21519
2015,1,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),237821,175517
2016,1,Afghanistan,Caarapó - MS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),51739,46061
2016,1,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),50012,49738
2016,1,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),32152,25118
2016,1,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),120881,126337
2016,1,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),46978,46048
2016,1,Afghanistan,Paranaguá - PR,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),27155,26079
2016,1,Afghanistan,Passo Fundo - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),50795,46215
2017,1,Afghanistan,Caarapó - MS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),35509,25410
2017,1,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),36507,21914
2017,1,Afghanistan,Cubatão - SP,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),34096,25068
2017,1,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),114485,74868
2017,1,Afghanistan,Luís Antônio - SP,4802,"Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non-perforated punch-cards and punch tape paper, in rolls or rectangular (including square) sheets, of any size, other than paper of heading No 4801 or 4803",48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Asia (minus MIDDLE EAST),184347,302208
2017,1,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),35505,25404
2018,1,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),107841,77196
2018,1,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),33351,25013
2018,1,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),149925,90417
2018,1,Afghanistan,Rio de Janeiro - RJ,3006,Pharmaceutical goods specified in note 4 to this chapter,30,Pharmaceutical products,Asia (minus MIDDLE EAST),3108,40
2019,1,Afghanistan,Bocaiúva do Sul - PR,4412,"Plywood, veneered panels and similar laminated wood",44,Wood and articles of wood; wood charcoal,Asia (minus MIDDLE EAST),64136,110000
2019,1,Afghanistan,Duque de Caxias - RJ,2710,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic con",27,"Mineral fuels, mineral oils, bituminous substances; mineral waxes",Asia (minus MIDDLE EAST),368,244
2019,1,Afghanistan,Guarulhos - SP,2710,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic con",27,"Mineral fuels, mineral oils, bituminous substances; mineral waxes",Asia (minus MIDDLE EAST),325,400
2019,1,Afghanistan,Igrejinha - RS,6402,Other footwear with outer soles and uppers of rubber or plastics,64,"Footwear, gaiters and the like; parts of such articles",Asia (minus MIDDLE EAST),8822,276
2019,1,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),39419,27000
2019,1,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),751123,507005
2020,1,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),1603829,1112623
2020,1,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),52400,54003
2020,1,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),39153,18835
2020,1,Afghanistan,Rio Grande - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),64443,54722
2014,2,Afghanistan,Caarapó - MS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),155893,103519
2014,2,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),67547,50032
2014,2,Afghanistan,São Paulo - SP,9026,"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level gauges, manometers, heat meters), excluding instruments and apparatus of heading 9014, 9015, 9028 or 9032",90,"Optical, photographic, cinematographic instruments; others",Asia (minus MIDDLE EAST),1960,3
2015,2,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),17042,13471
2015,2,Afghanistan,Cubatão - SP,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),6994,9800
2015,2,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),269935,243988
2015,2,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),39397,50004
2015,2,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),222440,201899
2015,2,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),79049,70806
2016,2,Afghanistan,Caarapó - MS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),53428,45563
2016,2,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),33196,23500
2016,2,Afghanistan,Imbituva - PR,4412,"Plywood, veneered panels and similar laminated wood",44,Wood and articles of wood; wood charcoal,Asia (minus MIDDLE EAST),24369,56360
2016,2,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),164311,173735
2016,2,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),94801,76651
2016,2,Afghanistan,Rio de Janeiro - RJ,3006,Pharmaceutical goods specified in note 4 to this chapter,30,Pharmaceutical products,Asia (minus MIDDLE EAST),21400,195
2016,2,Afghanistan,Rio de Janeiro - RJ,3306,"Preparations for oral or dental hygiene, including denture fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",Asia (minus MIDDLE EAST),800,54
2017,2,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),149908,104013
2017,2,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),636225,401340
2017,2,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),1350,1304
2017,2,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),180040,124969
2017,2,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),114676,90732
2017,2,Afghanistan,Paranaguá - PR,1602,"Other prepared or preserved meat, meat offal or blood",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),10407,4567
2017,2,Afghanistan,Passo Fundo - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),32876,26301
2017,2,Afghanistan,Pompéia - SP,8424,"Mechanical appliances (whether or not hand-operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sandblasting machines and similar jet projecting machin",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),58240,7628
2018,2,Afghanistan,Cordeirópolis - SP,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or maté; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",21,Miscellaneous edible preparations,Asia (minus MIDDLE EAST),235686,26691
2018,2,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),178344,123862
2018,2,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),491190,360480
2018,2,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),24398,25990
2018,2,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),248501,188894
2018,2,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),196749,149448
2018,2,Afghanistan,Rio Grande - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),97019,77989
2019,2,Afghanistan,Araçatuba - SP,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter",4,Dairy produce; birds' eggs; natural honey; others,Asia (minus MIDDLE EAST),148208,56772
2019,2,Afghanistan,Campinas - SP,2710,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic con",27,"Mineral fuels, mineral oils, bituminous substances; mineral waxes",Asia (minus MIDDLE EAST),414,560
2019,2,Afghanistan,Caxias do Sul - RS,4016,Other articles of vulcanised rubber other than hard rubber,40,Rubber and articles thereof,Asia (minus MIDDLE EAST),195,3
2019,2,Afghanistan,Caxias do Sul - RS,8708,Parts and accessories of the motor vehicles of heading 8701 to 8705,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Asia (minus MIDDLE EAST),677,17
2019,2,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),107727,51990
2019,2,Afghanistan,Imbituva - PR,4412,"Plywood, veneered panels and similar laminated wood",44,Wood and articles of wood; wood charcoal,Asia (minus MIDDLE EAST),40251,81090
2019,2,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),1350959,911102
2019,2,Afghanistan,Manaus - AM,2710,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic con",27,"Mineral fuels, mineral oils, bituminous substances; mineral waxes",Asia (minus MIDDLE EAST),979,1287
2019,2,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),580651,418174
2019,2,Afghanistan,Porto Alegre - RS,3305,Preparations for use on the hair,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",Asia (minus MIDDLE EAST),942,52
2019,2,Afghanistan,Rio Grande - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),34272,27570
2019,2,Afghanistan,São José dos Campos - SP,2710,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic con",27,"Mineral fuels, mineral oils, bituminous substances; mineral waxes",Asia (minus MIDDLE EAST),723,870
2019,2,Afghanistan,Westfalia - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),27167,18111
2020,2,Afghanistan,Cordeirópolis - SP,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or maté; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",21,Miscellaneous edible preparations,Asia (minus MIDDLE EAST),95840,14626
2020,2,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),774133,558397
2020,2,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),56989,55234
2020,2,Afghanistan,Itajaí - SC,1602,"Other prepared or preserved meat, meat offal or blood",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),34576,15940
2020,2,Afghanistan,Marilândia - ES,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta,9,"Coffee, tea, maté and spices",Asia (minus MIDDLE EAST),49250,25000
2020,2,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),803931,406242
2020,2,Afghanistan,Rio Grande - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),36839,26660
2020,2,Afghanistan,São Mateus - ES,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta,9,"Coffee, tea, maté and spices",Asia (minus MIDDLE EAST),47925,27000
2014,3,Afghanistan,Caarapó - MS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),51812,51218
2014,3,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),677156,511346
2014,3,Afghanistan,Montenegro - RS,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),31209,23591
2014,3,Afghanistan,Montenegro - RS,1602,"Other prepared or preserved meat, meat offal or blood",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),8847,3324
2015,3,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),93589,76207
2015,3,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),24380,24681
2015,3,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),48742,43060
2015,3,Afghanistan,Paranaguá - PR,1602,"Other prepared or preserved meat, meat offal or blood",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),6242,3996
2016,3,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),31212,22998
2016,3,Afghanistan,Itaiópolis - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),29527,24048
2016,3,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),176968,153492
2016,3,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),132325,119475
2016,3,Afghanistan,Passo Fundo - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),26514,25978
2017,3,Afghanistan,Caarapó - MS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),32696,26157
2017,3,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),119839,76536
2017,3,Afghanistan,Guarapuava - PR,4412,"Plywood, veneered panels and similar laminated wood",44,Wood and articles of wood; wood charcoal,Asia (minus MIDDLE EAST),16034,26500
2017,3,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),689722,365852
2017,3,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),30121,31120
2017,3,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),109685,77285
2017,3,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),678842,408845
2017,3,Afghanistan,Passo Fundo - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),70211,51350
2018,3,Afghanistan,Caarapó - MS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),64742,45568
2018,3,Afghanistan,Cordeirópolis - SP,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or maté; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",21,Miscellaneous edible preparations,Asia (minus MIDDLE EAST),185471,22493
2018,3,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),51469,40010
2018,3,Afghanistan,Cubatão - SP,504,"Animal (not fish) guts, bladders, stomachs and parts",5,"Products of animal origin, not specified or included elsewhere",Asia (minus MIDDLE EAST),5058,4428
2018,3,Afghanistan,Cubatão - SP,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),27331,25998
2018,3,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),1664950,1014839
2018,3,Afghanistan,Itajaí - SC,504,"Animal (not fish) guts, bladders, stomachs and parts",5,"Products of animal origin, not specified or included elsewhere",Asia (minus MIDDLE EAST),3800,3326
2018,3,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),20678,25990
2018,3,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),211859,154050
2018,3,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),233281,177063
2018,3,Afghanistan,Pato Branco - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),41628,21000
2018,3,Afghanistan,Rio Grande - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),97758,80984
2019,3,Afghanistan,Araçatuba - SP,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter",4,Dairy produce; birds' eggs; natural honey; others,Asia (minus MIDDLE EAST),74104,28386
2019,3,Afghanistan,Cordeirópolis - SP,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or maté; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",21,Miscellaneous edible preparations,Asia (minus MIDDLE EAST),101741,12989
2019,3,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),2058599,1244184
2019,3,Afghanistan,Itapejara d'Oeste - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),28610,19051
2019,3,Afghanistan,Linhares - ES,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta,9,"Coffee, tea, maté and spices",Asia (minus MIDDLE EAST),51250,25000
2019,3,Afghanistan,Lorena - SP,3307,"Pre-shave, shaving or after-shave preparations, personal deodorants, bath preparations, depilatories and other perfumery, cosmetic or toilet preparations, not elsewhere specified or included; prepared room deodorisers, whether or not perfumed or having di",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",Asia (minus MIDDLE EAST),7588,913
2019,3,Afghanistan,Lorena - SP,5603,"Non-wovens, whether or not impregnated, coated, covered or laminated",56,"Wadding, felt and nonwovens; others",Asia (minus MIDDLE EAST),2975,166
2019,3,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),1236308,838683
2019,3,Afghanistan,São Paulo - SP,203,"Meat of swine, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),653,201
2020,3,Afghanistan,Campinas - SP,2710,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic con",27,"Mineral fuels, mineral oils, bituminous substances; mineral waxes",Asia (minus MIDDLE EAST),1232,1590
2020,3,Afghanistan,Cordeirópolis - SP,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or maté; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",21,Miscellaneous edible preparations,Asia (minus MIDDLE EAST),176372,30545
2020,3,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),30302,25075
2020,3,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),333972,225512
2020,3,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),4229,4496
2020,3,Afghanistan,Itajaí - SC,1602,"Other prepared or preserved meat, meat offal or blood",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),36378,20664
2020,3,Afghanistan,Manaus - AM,2710,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic con",27,"Mineral fuels, mineral oils, bituminous substances; mineral waxes",Asia (minus MIDDLE EAST),1459,1775
2020,3,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),37598,25060
2014,4,Afghanistan,Bauru - SP,8413,"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),11552,1125
